Year Deployed,Parks,Species,D_Sex,Deployment code,Name of individual,Brand,SAT ID,Date Deployed,Time Deployed,VHF,VHF Fine Tune,SN,GPS X,GPS Y,Vial#,Body Length,Horn Length,Neck Circ,Group Size,State,Immobility?,Reason,Reasons,Date Last Fix,Last Fix X,Last Fix Y,Date Deactivated,To deactive with AWT,In inactive collar group ER?,To Check?,Comments
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1721(GCF01233_1721),GSat,33587940,16-Mar-2025,6:19,,,,5.33374,32.18758,S093360,,,,,Deactivated,,"Has been in the same spot for 2 weeks, we checked during giraffe flight and nothing found.. so assume the tag fell off. The GSat ear tag sopped working end of April",,,5.210878,32.287016,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1721,,,,,,,,,,,,,Deactivated,,"Has been in the same spot for 2 weeks, we checked during giraffe flight and nothing found.. so assume the tag fell off. The GSat ear tag sopped working end of April",,,5.210878,32.287016,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1731(GCF01234_1731),GSat,36036465,16-Mar-2025,8:19,,,,5.24992,32.21091,S093521,,,,,Deactivated,,Immobility: has been in the same location for 40 days,,27-Feb-2026,5.488554,32.526746,27-Feb-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1731,,,,,,,,,,,,,Deactivated,,Immobility: has been in the same location for 40 days,,,5.488554,32.526746,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1725(GCF01235_1725),GSat,36047801,16-Mar-2025,8:43,,,,5.21796,32.24947,S093397,,,,,Deactivated,,Failed,,14-Apr-2026,5.438336,32.461075,14-Apr-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1725,,,,,,,,,,,,,Deactivated,,Fell off,,,5.438336,32.461075,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1743(GCF01236_1743),GSat,36003564,17-Mar-2025,7:01,,,,8.18213,33.02431,S093528,,,,,Active,,Fell off,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1743,,,,,,,,,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1757(GCF01237_1757),GSat,36049823,17-Mar-2025,7:12,,,,8.18125,33.04522,S093383,,,,,Deactivated,,Possibly dead,,27-Feb-2026,8.211437,33.096319,27-Feb-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1757,,,,,,,,,,,,,Deactivated,,Possibly dead,,,8.211437,33.096319,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1748(GCF01238_1748),GSat,33562869,17-Mar-2025,8:18,,,,8.45331,32.64315,S093355,,,,,Deactivated,,,,,8.741794,32.467201,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1748,,,,,,,,,,,,,Deactivated,,,,,8.741794,32.467201,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1746(GCF01239_1746),GSat,36049724,17-Mar-2025,8:40,,,,8.44249,32.61289,S093498,,,,,Deactivated,,"In same place for 2 weeks, no signal since 5 days",,27-Jun-2026,8.700287,32.391638,27-Jun-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1746,,,,,,,,,,,,,Deactivated,,,,,8.700287,32.391638,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1749(GCF01240_1749),GSat,34651687,18-Mar-2025,7:07,,,,8.21252,33.08984,S093465,,,,,Deactivated,,,,3-Jul-2026,7.601752,33.43197,3-Jul-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1749,,,,,,,,,,,,,Deactivated,,Natural mortality,,,7.601752,33.43197,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1740(GCF01241_1740),GSat,34651661,19-Mar-2025,9:06,,,,8.76623,32.44326,S093346,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1740,,,,,,,,,,,,,Active,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1713(GCF01242_1713),GSat,33463043,20-Mar-2025,7:47,,,,7.60381,33.57847,S093429,,,,,Deactivated,,,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1713,,,,,,,,,,,,,Deactivated,,Inactive since Oct 9 2025. Checked area in November but did not see anything including human traces. ,,,7.50945,33.618679,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1756(GCF01243_1756),GSat,36032621,20-Mar-2025,8:08,,,,7.6485,33.42911,S093380,,,,,Deactivated,,Didn't give new fix in a month,,31-May-2026,7.621053,33.309951,31-May-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1756,,,,,,,,,,,,,Deactivated,,Didn't give new fix in a month,,,7.621053,33.309951,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1741(GCF01244_1741),GSat,33457904,20-Mar-2025,8:32,,,,7.62116,33.42003,S093395,,,,,Deactivated,,Possibly poached,,,,,8-Oct-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1741,,,,,,,,,,,,,Deactivated,,Possibly poached,,,7.499536,33.480792,8-Oct-2025,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1750(GCF01245_1750),GSat,36050367,20-Mar-2025,9:14,,,,7.62934,33.40744,S093486,,,,,Active,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1750,,,,,,,,,,,,,Active,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1739(GCF01246_1739),GSat,36037505,23-Mar-2025,6:23,,,,7.89226,31.29546,S093493,,,,,Deactivated,,"In same spot for 2 weeks, possibly poached",,12-Feb-2026,7.900541,31.270158,12-Feb-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1739,,,,,,,,,,,,,Deactivated,,In same spot for 2 weeks,,,7.900541,31.270158,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,Ceres,2205B0534,,,,,,,,,,,,,Deactivated,,In same spot for 2 weeks,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1742(GCF01247_1742),GSat,34648683,23-Mar-2025,6:48,,,,7.86663,31.30243,S093475,,,,,Deactivated,,,,10-Mar-2026,7.906763,31.293692,10-Mar-2026,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1742,,,,,,,,,,,,,Deactivated,,,,,7.906763,31.293692,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,Ceres,2205B0240,,,,,,,,,,,,,Deactivated,,,,,7.906763,31.293692,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,Giraffe 1747(GCF01248_1747),GSat,33589268,23-Mar-2025,7:18,,,,7.8634,31.27816,S093463,,,,,Active,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,SpoorTrack,1747,,,,,,,,,,,,,Active,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Giraffe,,,,Ceres,2207B1587,,,,,,,,,,,,,Active,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1372,Ceres,1372(2207B1372),14-Mar-2025,8:50,,,,5.06926,32.31815,S093382,,,,,Deactivated,,,,,5.553395,33.166673,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1899( not in ER),Ceres,1899(2207B1899),15-Mar-2025,6:05,,,,5.13202,32.08779,S093524,,,,,Deactivated,,,,,5.207798,32.041733,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1590,Ceres,1590(2207B1590),15-Mar-2025,,,,,,,,,,,,Deactivated,,,,,5.207798,32.041733,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1544( not in ER),Ceres,1544(2207B1544),15-Mar-2025,7:07,,,,5.05093,32.31208,S093363,,,,,Deactivated,,Device failure,,,5.065729,32.303088,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1379,Ceres,1379(2207B1379),15-Mar-2025,,,,,,,,,,,,Deactivated,,,,,,,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1872( not in ER),Ceres,1872(2207B1872),15-Mar-2025,10:04,,,,5.33625,32.4505,S093509,,,,,Deactivated,,Poached by Kassangor,,25-Mar-2026,6.058645,33.652432,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1904,Ceres,1904(2207B1904),15-Mar-2025,,,,,,,,,,,,Deactivated,,Poached by Kassangor,,24-Jun-2026,5.414748,33.701441,24-Jun-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Eland,,,Eland 1876,Ceres,1876(2207B1876),29-Mar-2025,6:50,,,,5.2399,32.19065,S093468,,,,,Deactivated,,,,24-Jul-2025,5.327531,33.08625,,,Yes,,
2025,"Badingilo & Boma, South Sudan",Roan,,,Roan 1949,Ceres,1949(2207B1949),29-Mar-2025,7:42,,,,5.02535,32.33625,N/A,,,,,Deactivated,,Stopped working,,1-Mar-2026,4.977526,32.124324,1-Mar-2026,,No- active,,
2025,"Badingilo & Boma, South Sudan",Roan,,,Roan 1478(not in ER),Ceres,1478(2207B1478),30-Mar-2025,8:45,,,,5.03014,32.32689,S093535,,,,,Deactivated,,,,,,,,,No- active,,
2025,"Badingilo & Boma, South Sudan",Roan,,,Roan 1925,Ceres,2207B1925,30-Mar-2025,,,,,,,,,,,,Deactivated,,Last fix 1 month ago. System problem? As we had before with Roan. ,,,5.00923,32.264764,,,Yes,Yes,
2025,"Badingilo & Boma, South Sudan",Waterbuck,,,Waterbuck 0001,Ceres,0001(2207B1368),23-Mar-2025,7:57,,,,7.88494,31.31004,S093408,,,,,Deactivated,,"Immobile, poaching?",,18-Apr-2026,7.912825,31.28005,18-Apr-2026,,Yes,,
2025,"Badingilo & Boma, South Sudan",Waterbuck,,,Waterbuck 0001,Ceres,2205B0001,23-Mar-2025,,,,,,,,,,,,Deactivated,,"Immobile, poaching?",,,7.912825,31.28005,,,Yes,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2148_ST_BADSS,SpoorTrack,2148,22-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture Ruppells,,,RV_2129_ST_BADSS,SpoorTrack,2129,22-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture Ruppells,,,RV_2134_ST_BADSS,SpoorTrack,2134,22-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2130_ST_BADSS,SpoorTrack,2130,22-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2033_ST_BADSS,SpoorTrack,2033,22-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture Ruppells,,,WBV_2139_ST_BADSS,SpoorTrack,2139,22-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Headed,,,WHV_2093_ST_BADSS,SpoorTrack,2093,23-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2137_ST_BADSS,SpoorTrack,2137,23-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2153_ST_BADSS,SpoorTrack,2153,23-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2140_ST_BADSS,SpoorTrack,2140,23-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture Ruppells,,,RV_2133_ST_BADSS,SpoorTrack,2133,24-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2306_ST_BADSS,Spoortrack,2306,28-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Headed,,,WHV_2303_ST_BADSS,Spoortrack,2303,28-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2305_ST_BADSS,Spoortrack,2305,29-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
2026,"Badingilo & Boma, South Sudan",Vulture White Backed,,,WBV_2138_ST_BADSS,Spoortrack,2138,29-Apr-2026,,,,,,,,,,,,Active,,,,,,,,,,,
,"Badingilo & Boma, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Badingilo & Boma, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",,,,Ceres,2207B1924,,,,,,,,,,,,,,,,,,,,,,,,,
2025,"Badingilo & Boma, South Sudan",,,,Ceres,2207B1580,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
